"x, y, z"
-1.0483533143997192,0.19246503710746765,-0.17843984067440033
-1.0483533143997192,0.19246503710746765,-0.17843984067440033
-1.0483320951461792,0.19245265424251556,-0.1784238964319229
-1.0482546091079712,0.19237808883190155,-0.1783774346113205
-1.0482014417648315,0.19228550791740417,-0.1783207356929779
-1.0481688976287842,0.1921440064907074,-0.17824938893318176
-1.0481669902801514,0.19200964272022247,-0.17814822494983673
-1.0481951236724854,0.1918814778327942,-0.1780572235584259
-1.048257827758789,0.19170676171779633,-0.1779041886329651
-1.0483342409133911,0.19150185585021973,-0.17774958908557892
-1.0484293699264526,0.19133245944976807,-0.1776411086320877
-1.0485658645629883,0.19110020995140076,-0.17750486731529236
-1.0487240552902222,0.19080497324466705,-0.17734463512897491
-1.0488492250442505,0.19048906862735748,-0.17711591720581055
-1.0488934516906738,0.19021162390708923,-0.176887646317482
-1.048856496810913,0.1898198276758194,-0.17650023102760315
-1.048810601234436,0.1893475353717804,-0.17593501508235931
-1.048701524734497,0.18907034397125244,-0.1756407767534256
-1.0484812259674072,0.18866802752017975,-0.17526884377002716
-1.0482286214828491,0.18824197351932526,-0.17486056685447693
-1.0480930805206299,0.1879357546567917,-0.1745797097682953
-1.047890305519104,0.1875457763671875,-0.17418505251407623
-1.0476363897323608,0.18720802664756775,-0.1738680899143219
-1.047489047050476,0.18695850670337677,-0.17356589436531067
-1.0472443103790283,0.1866420954465866,-0.17335599660873413
-1.0470266342163086,0.18630914390087128,-0.17309701442718506
-1.04683256149292,0.18594230711460114,-0.17286784946918488
-1.0466997623443604,0.1856313794851303,-0.17265601456165314
-1.0466060638427734,0.18514281511306763,-0.17235146462917328
-1.0465335845947266,0.1846156269311905,-0.1719864457845688
-1.0464751720428467,0.1842012256383896,-0.17171841859817505
-1.0464345216751099,0.18370887637138367,-0.17138369381427765
-1.0464417934417725,0.18323490023612976,-0.17104332149028778
-1.0464285612106323,0.1828708052635193,-0.17081116139888763
-1.0468947887420654,0.1825215369462967,-0.17043961584568024
-1.0469999313354492,0.18205782771110535,-0.17010189592838287
-1.0471456050872803,0.18168918788433075,-0.16986584663391113
-1.0473952293395996,0.18122607469558716,-0.16957248747348785
-1.0477595329284668,0.18080034852027893,-0.16930750012397766
-1.0481401681900024,0.18047519028186798,-0.1690247505903244
-1.0486019849777222,0.18011310696601868,-0.16876131296157837
-1.0488953590393066,0.17947497963905334,-0.16820485889911652
-1.049993634223938,0.1791703850030899,-0.1680680513381958
-1.0505167245864868,0.17872624099254608,-0.1678093671798706
-1.051316738128662,0.178183913230896,-0.16743004322052002
-1.0522624254226685,0.17750629782676697,-0.16694127023220062
-1.052960753440857,0.17700651288032532,-0.16655921936035156
-1.054028034210205,0.17625880241394043,-0.1659737229347229
-1.0551459789276123,0.17545296251773834,-0.16531477868556976
-1.0559837818145752,0.17480885982513428,-0.16479159891605377
-1.0571913719177246,0.17394699156284332,-0.16403692960739136
-1.0584919452667236,0.1731584668159485,-0.1633567214012146
-1.0594911575317383,0.17260150611400604,-0.16282165050506592
-1.060865879058838,0.17187955975532532,-0.16209493577480316
-1.062286376953125,0.1711515486240387,-0.16131392121315002
-1.06373131275177,0.17046315968036652,-0.1604745239019394
-1.0648689270019531,0.16989077627658844,-0.1597902625799179
-1.0665111541748047,0.1689785122871399,-0.1587764173746109
-1.0682729482650757,0.1680126190185547,-0.15765704214572906
-1.0696274042129517,0.16715748608112335,-0.15660862624645233
-1.07152259349823,0.16605009138584137,-0.15523368120193481
-1.0734002590179443,0.16494666039943695,-0.1537889987230301
-1.074700951576233,0.16414213180541992,-0.15247519314289093
-1.0766525268554688,0.16302061080932617,-0.15098150074481964
-1.078705072402954,0.1618708223104477,-0.14929188787937164
-1.080354928970337,0.1608845740556717,-0.14793963730335236
-1.0826425552368164,0.15968281030654907,-0.14595896005630493
-1.0849798917770386,0.15855269134044647,-0.14381897449493408
-1.0868628025054932,0.15762795507907867,-0.14219383895397186
-1.0896016359329224,0.15629024803638458,-0.13986138999462128
-1.092227578163147,0.15501868724822998,-0.13744989037513733
-1.0949097871780396,0.15354080498218536,-0.13480444252490997
-1.0969054698944092,0.15242114663124084,-0.13269834220409393
-1.0996088981628418,0.15093156695365906,-0.12991705536842346
-1.1023873090744019,0.14934523403644562,-0.12702058255672455
-1.1043663024902344,0.14824146032333374,-0.1249329075217247
-1.1070212125778198,0.14669468998908997,-0.12207426875829697
-1.109614610671997,0.1451546996831894,-0.11911303550004959
-1.1116148233413696,0.14392490684986115,-0.11676235496997833
-1.114149808883667,0.14229947328567505,-0.11361521482467651
-1.1167038679122925,0.14062313735485077,-0.1102396696805954
-1.1186612844467163,0.13925381004810333,-0.10767777264118195
-1.1212137937545776,0.1374383121728897,-0.10412463545799255
-1.1237757205963135,0.13569924235343933,-0.10056312382221222
-1.12635338306427,0.13386225700378418,-0.09692959487438202
-1.1281933784484863,0.13261614739894867,-0.09429940581321716
-1.130645751953125,0.13087496161460876,-0.09078902006149292
-1.1329479217529297,0.12914782762527466,-0.08727043122053146
-1.1347156763076782,0.12788456678390503,-0.0846400260925293
-1.1369481086730957,0.12610864639282227,-0.08117799460887909
-1.139101505279541,0.12448801845312119,-0.07786466181278229
-1.1407121419906616,0.12325625866651535,-0.0754057765007019
-1.14268958568573,0.12181191891431808,-0.07244683057069778
-1.144580364227295,0.12045010924339294,-0.06953959167003632
-1.1460158824920654,0.11941100656986237,-0.06743499636650085
-1.147872805595398,0.11798667907714844,-0.06460436433553696
-1.1497669219970703,0.11652898043394089,-0.06179744005203247
-1.1512508392333984,0.11527890712022781,-0.05970025062561035
-1.1531155109405518,0.11388184875249863,-0.057089414447546005
-1.1549599170684814,0.11243964731693268,-0.054480861872434616
-1.156905174255371,0.11106010526418686,-0.05199238657951355
-1.158341646194458,0.11004016548395157,-0.050193291157484055
-1.1602857112884521,0.10871730744838715,-0.047830116003751755
-1.1622395515441895,0.10755874216556549,-0.04543602094054222
-1.1636816263198853,0.10668586194515228,-0.04365222901105881
-1.1659296751022339,0.10548266023397446,-0.04124126583337784
-1.1684110164642334,0.10442397743463516,-0.038959331810474396
-1.1703743934631348,0.10366995632648468,-0.037312448024749756
-1.1728647947311401,0.10282336175441742,-0.035231512039899826
-1.175183653831482,0.10216298699378967,-0.03326961770653725
-1.1768529415130615,0.10176746547222137,-0.03179898113012314
-1.178756594657898,0.10131201148033142,-0.02988794818520546
-1.1807548999786377,0.10096573084592819,-0.02814185619354248
-1.1823396682739258,0.10062500834465027,-0.026813708245754242
-1.184400200843811,0.10028818249702454,-0.02524537406861782
-1.1862276792526245,0.09998302906751633,-0.02375410869717598
-1.1879836320877075,0.09996435046195984,-0.02237677201628685
-1.1887571811676025,0.09974464029073715,-0.021290628239512444
-1.18992280960083,0.09938012808561325,-0.019948218017816544
-1.1910896301269531,0.09914825856685638,-0.01880032941699028
-1.192053198814392,0.0989031046628952,-0.01797337271273136
-1.1954306364059448,0.1000724658370018,-0.018237052485346794
-1.1966214179992676,0.09998927265405655,-0.01750985160470009
-1.1951634883880615,0.09827391058206558,-0.015575647354125977
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.1936191320419312,0.09711240977048874,-0.01437772810459137
-1.197229266166687,0.09541009366512299,-0.009801618754863739
-1.196990728378296,0.09537996351718903,-0.009643957018852234
-1.1965187788009644,0.09542607516050339,-0.00949837639927864
-1.1960927248001099,0.09540846943855286,-0.009347589686512947
-1.1956987380981445,0.0954238623380661,-0.009252392686903477
-1.1954141855239868,0.09543677419424057,-0.00917804054915905
-1.1950610876083374,0.09554487466812134,-0.009115638211369514
-1.1947708129882812,0.09564035385847092,-0.009097239002585411
-1.1946088075637817,0.09563266485929489,-0.009047407656908035
-1.1944491863250732,0.09567484259605408,-0.00908590666949749
-1.1943024396896362,0.0955929085612297,-0.009104344993829727
-1.194209098815918,0.09553048759698868,-0.009100104682147503
-1.194022536277771,0.09534210711717606,-0.009042099118232727
-1.1936737298965454,0.09503249824047089,-0.008901760913431644
-1.193439245223999,0.09486890584230423,-0.008863125927746296
-1.1930677890777588,0.09459912031888962,-0.008777808398008347
-1.1926298141479492,0.09424735605716705,-0.00868394784629345
-1.192327857017517,0.09396840631961823,-0.008611032739281654
-1.1919277906417847,0.09355299919843674,-0.008481758646667004
-1.19150710105896,0.09321436285972595,-0.008410733193159103
-1.1909931898117065,0.09285227954387665,-0.008281565271317959
-1.1906074285507202,0.09259766340255737,-0.008234715089201927
-1.190105676651001,0.09231472760438919,-0.008208859711885452
-1.1895562410354614,0.09208989143371582,-0.008261405862867832
-1.1891465187072754,0.09186099469661713,-0.008240501396358013
-1.1885851621627808,0.09149504452943802,-0.00820685364305973
-1.1879433393478394,0.091340571641922,-0.008220568299293518
-1.1875144243240356,0.0912340059876442,-0.00825196597725153
-1.1869581937789917,0.09108942002058029,-0.008268975652754307
-1.1863783597946167,0.0908249244093895,-0.008162682875990868
-1.1859477758407593,0.09061671048402786,-0.008123978041112423
-1.185535192489624,0.09044065326452255,-0.008151818066835403
-1.1851946115493774,0.0902186930179596,-0.008159764111042023
-1.1848957538604736,0.08990460634231567,-0.008108234032988548
-1.1847174167633057,0.08954273164272308,-0.007979823276400566
-1.1844218969345093,0.0892888680100441,-0.007878037169575691
-1.1840763092041016,0.08898395299911499,-0.007769132032990456
-1.1838270425796509,0.08874385803937912,-0.007746425922960043
-1.18356192111969,0.08840804547071457,-0.00766382971778512
-1.183223009109497,0.08793415874242783,-0.0074803950265049934
-1.1830741167068481,0.08768384903669357,-0.007426965981721878
-1.1828784942626953,0.08733271807432175,-0.00731271505355835
-1.1827232837677002,0.08685296773910522,-0.007137684151530266
-1.1826171875,0.0866200253367424,-0.0070623657666146755
-1.1825196743011475,0.08637479692697525,-0.006955384276807308
-1.1824424266815186,0.08611913025379181,-0.006831289269030094
-1.1823921203613281,0.08593306690454483,-0.006736976560205221
-1.1823487281799316,0.08573786169290543,-0.006668739952147007
-1.1822545528411865,0.0854494497179985,-0.006512810476124287
-1.1822597980499268,0.08528076857328415,-0.0064935386180877686
-1.1822696924209595,0.08516088873147964,-0.006502455100417137
-1.1823192834854126,0.08500560373067856,-0.006548029370605946
-1.182373046875,0.08488159626722336,-0.006610358599573374
-1.1823811531066895,0.08478916436433792,-0.006659357808530331
-1.1823490858078003,0.08463597297668457,-0.0067449226044118404
-1.1822400093078613,0.08450932055711746,-0.006862952373921871
-1.1821534633636475,0.08445858210325241,-0.0069930776953697205
-1.1820358037948608,0.08446522057056427,-0.007208511233329773
-1.1818407773971558,0.08449496328830719,-0.007409208454191685
-1.1816372871398926,0.08454018086194992,-0.007544986438006163
-1.181326150894165,0.08462903648614883,-0.007722518406808376
-1.1810107231140137,0.08474887907505035,-0.007856922224164009
-1.180666208267212,0.0848589837551117,-0.007978765293955803
-1.1804051399230957,0.08494812250137329,-0.008095727302134037
-1.1801148653030396,0.08507169038057327,-0.008126340806484222
-1.1799105405807495,0.08524329215288162,-0.008136452175676823
-1.1798300743103027,0.08538415282964706,-0.008140108548104763
-1.1797832250595093,0.08557751774787903,-0.008084972389042377
-1.1798369884490967,0.08587632328271866,-0.00807479303330183
-1.1799002885818481,0.08613374829292297,-0.008098136633634567
-1.1800611019134521,0.08663433790206909,-0.008254039101302624
-1.1801103353500366,0.08694464713335037,-0.008246729150414467
-1.1802595853805542,0.08738488703966141,-0.008384620770812035
-1.1804074048995972,0.08776124566793442,-0.008441449142992496
-1.1805078983306885,0.08816127479076385,-0.00856139324605465
-1.180586338043213,0.08854224532842636,-0.008678365498781204
-1.1806273460388184,0.08882225304841995,-0.008768497034907341
-1.1807079315185547,0.08922272175550461,-0.008899970911443233
-1.1807833909988403,0.08968446403741837,-0.009120502509176731
-1.1808096170425415,0.09004135429859161,-0.009290134534239769
-1.180895209312439,0.09045865386724472,-0.00954055693000555
-1.1809349060058594,0.09078547358512878,-0.009783191606402397
-1.1809097528457642,0.09100949019193649,-0.00997895747423172
-1.18088960647583,0.091243214905262,-0.010195892304182053
-1.180819034576416,0.09141432493925095,-0.010394025593996048
-1.1807525157928467,0.09151607751846313,-0.01053151860833168
-1.1806588172912598,0.09164738655090332,-0.01071847416460514
-1.1805384159088135,0.09173271059989929,-0.01091870665550232
-1.180431604385376,0.09174924343824387,-0.011066180653870106
-1.1802688837051392,0.09176141023635864,-0.011320670135319233
-1.1800761222839355,0.09180043637752533,-0.011590149253606796
-1.1797460317611694,0.09189525991678238,-0.011919391341507435
-1.179409146308899,0.09198159724473953,-0.01217507105320692
-1.1788978576660156,0.09213711321353912,-0.01254107803106308
-1.1783732175827026,0.09231235831975937,-0.012930226512253284
-1.1779402494430542,0.09245864301919937,-0.013164015486836433
-1.1773722171783447,0.09259543567895889,-0.01347185019403696
-1.1768277883529663,0.09268601983785629,-0.01379392296075821
-1.1764254570007324,0.09276971966028214,-0.01400004979223013
-1.1758356094360352,0.0929357036948204,-0.014285974204540253
-1.1752910614013672,0.09303641319274902,-0.014550498686730862
-1.1749297380447388,0.09306337684392929,-0.014698727056384087
-1.1744980812072754,0.0931672677397728,-0.014944832772016525
-1.1740784645080566,0.09328514337539673,-0.015156378038227558
-1.1737052202224731,0.09338043630123138,-0.015414183959364891
-1.1734217405319214,0.09341924637556076,-0.015543805435299873
-1.173122525215149,0.09349365532398224,-0.015778856351971626
-1.1727720499038696,0.09365485608577728,-0.01609339751303196
-1.1725201606750488,0.09374509006738663,-0.01631922461092472
-1.1721363067626953,0.09383068978786469,-0.016649259254336357
-1.1716910600662231,0.09397030621767044,-0.01707177609205246
-1.1713454723358154,0.09407328814268112,-0.017442941665649414
-1.1707799434661865,0.09434570372104645,-0.017950471490621567
-1.1701610088348389,0.09454017877578735,-0.018392648547887802
-1.1697463989257812,0.0946219339966774,-0.018699422478675842
-1.1691027879714966,0.09479747712612152,-0.019175808876752853
-1.1685117483139038,0.09500423818826675,-0.01955574005842209
-1.1680907011032104,0.09512677043676376,-0.01986273191869259
-1.1675926446914673,0.0952162891626358,-0.0201987586915493
-1.1670902967453003,0.09543795138597488,-0.02056233212351799
-1.166703701019287,0.09559588879346848,-0.02086476981639862
-1.1664694547653198,0.09563558548688889,-0.02107282355427742
-1.1661338806152344,0.09569429606199265,-0.021357301622629166
-1.1657744646072388,0.09572626650333405,-0.021630726754665375
-1.1655056476593018,0.09577532112598419,-0.021830786019563675
-1.1651177406311035,0.09580402076244354,-0.022080030292272568
-1.1647619009017944,0.09582090377807617,-0.02232179418206215
-1.1645344495773315,0.09585993736982346,-0.022554660215973854
-1.1642314195632935,0.09595423191785812,-0.02287483774125576
-1.163930058479309,0.09602873027324677,-0.023217899724841118
-1.1637016534805298,0.0960618257522583,-0.023477235808968544
-1.1634069681167603,0.0961587056517601,-0.02384805493056774
-1.1631743907928467,0.09623333811759949,-0.024232594296336174
-1.1629729270935059,0.09633849561214447,-0.024620456621050835
-1.162833571434021,0.09639298170804977,-0.02485787868499756
-1.1625815629959106,0.09653247892856598,-0.02523920312523842
-1.162332534790039,0.09667965024709702,-0.025602197274565697
-1.1620850563049316,0.09682689607143402,-0.0258967112749815
-1.1617051362991333,0.09697308391332626,-0.026294121518731117
-1.1609746217727661,0.09718991816043854,-0.026535388082265854
-1.1609655618667603,0.09720677137374878,-0.02699172869324684
-1.160581111907959,0.09733705967664719,-0.027394380420446396
-1.160225749015808,0.09743191301822662,-0.02775750122964382
-1.1594431400299072,0.09750837832689285,-0.02765890397131443
-1.1592652797698975,0.09756284952163696,-0.028009794652462006
-1.1594696044921875,0.09738249331712723,-0.028406202793121338
-1.1593263149261475,0.09731938689947128,-0.0285060852766037
-1.1591782569885254,0.09723538160324097,-0.028639139607548714
-1.1590174436569214,0.09719138592481613,-0.0287691168487072
-1.158384919166565,0.09721089154481888,-0.028591740876436234
-1.1580535173416138,0.09719651937484741,-0.028690405189990997
-1.1576751470565796,0.0969996526837349,-0.0289557334035635
-1.157422423362732,0.09697569906711578,-0.029085423797369003
-1.157846212387085,0.09739521145820618,-0.029698966071009636
-1.1576793193817139,0.09702970087528229,-0.029624780640006065
-1.1573495864868164,0.09702005237340927,-0.02978328987956047
-1.1570883989334106,0.09699994325637817,-0.02988605573773384
-1.1567025184631348,0.09706036001443863,-0.03007492423057556
-1.1563202142715454,0.09711383283138275,-0.03025382198393345
-1.156027913093567,0.09715119749307632,-0.030391715466976166
-1.1556671857833862,0.09714369475841522,-0.03057308867573738
-1.1555217504501343,0.09776391834020615,-0.03112410567700863
-1.1553987264633179,0.09781757742166519,-0.031271930783987045
-1.155243158340454,0.09787366539239883,-0.031470272690057755
-1.1549594402313232,0.0977586954832077,-0.03154648095369339
-1.1541563272476196,0.09742189943790436,-0.03148135542869568
-1.1531577110290527,0.09701934456825256,-0.03128872811794281
-1.1541244983673096,0.09815134853124619,-0.03220279514789581
-1.1537866592407227,0.09824452549219131,-0.03237476572394371
-1.1535255908966064,0.09826405346393585,-0.032461896538734436
-1.1531684398651123,0.0982888862490654,-0.0326060876250267
-1.1528834104537964,0.09838565438985825,-0.03277607634663582
-1.1526371240615845,0.09847167134284973,-0.03290795907378197
-1.1500166654586792,0.0970805287361145,-0.031998053193092346
-1.149649977684021,0.09723398089408875,-0.03223058581352234
-1.149368405342102,0.0973476767539978,-0.03238490968942642
-1.1490027904510498,0.097535640001297,-0.03260539844632149
-1.1486821174621582,0.09774214774370193,-0.03281080722808838
-1.1484429836273193,0.09786203503608704,-0.032936401665210724
-1.1480357646942139,0.09801541268825531,-0.033126890659332275
-1.1498961448669434,0.09976816922426224,-0.034440621733665466
-1.1495224237442017,0.09997674822807312,-0.034657370299100876
-1.1470502614974976,0.09868791699409485,-0.03366178274154663
-1.1464446783065796,0.09881238639354706,-0.034022703766822815
-1.1460789442062378,0.09905931353569031,-0.03421032056212425
-1.1461138725280762,0.0995025783777237,-0.034391868859529495
-1.1465567350387573,0.10017121583223343,-0.0347970612347126
-1.1467477083206177,0.10070012509822845,-0.035267069935798645
-1.1453291177749634,0.10015861690044403,-0.03479506075382233
-1.144966959953308,0.10027692466974258,-0.03505762666463852
-1.1447795629501343,0.10050651431083679,-0.035264480859041214
-1.1446566581726074,0.10068023949861526,-0.03541497141122818
-1.1444895267486572,0.10088362544775009,-0.035613708198070526
-1.1443339586257935,0.10106316208839417,-0.03578493744134903
-1.1441859006881714,0.10116124153137207,-0.03594475984573364
-1.144102692604065,0.10124467313289642,-0.03609844297170639
-1.1440067291259766,0.10132043808698654,-0.03629763424396515
-1.1439849138259888,0.10137063264846802,-0.03651352971792221
-1.1439735889434814,0.10136943310499191,-0.03663742542266846
-1.143966794013977,0.10133974999189377,-0.036764003336429596
-1.1439317464828491,0.10129100829362869,-0.036921821534633636
-1.1438900232315063,0.10126690566539764,-0.037056177854537964
-1.1438281536102295,0.10120826214551926,-0.037184782326221466
-1.14374840259552,0.10115298628807068,-0.03731999546289444
-1.1436927318572998,0.1011354848742485,-0.03742184489965439
-1.1436183452606201,0.10115557163953781,-0.037557587027549744
-1.1434799432754517,0.10121255367994308,-0.03769438713788986
-1.1433768272399902,0.10123099386692047,-0.03776421770453453
-1.143221378326416,0.10130608826875687,-0.03787624090909958
-1.1430227756500244,0.10129578411579132,-0.03794151172041893
-1.1428582668304443,0.10130953043699265,-0.038009826093912125
-1.1427452564239502,0.10126616060733795,-0.03803796321153641
-1.142562985420227,0.10129512846469879,-0.03814290463924408
-1.142422080039978,0.10128845274448395,-0.038192376494407654
-1.1423252820968628,0.10125958174467087,-0.038187794387340546
-1.1421823501586914,0.10116679966449738,-0.03816135227680206
-1.142006754875183,0.10109388083219528,-0.03813154995441437
-1.141902208328247,0.10102999955415726,-0.03812991827726364
-1.1418070793151855,0.10090512037277222,-0.038079239428043365
-1.1417200565338135,0.10071799904108047,-0.038030900061130524
-1.1416630744934082,0.10057442635297775,-0.03798738494515419
-1.1415250301361084,0.10036709904670715,-0.03794250637292862
-1.1414521932601929,0.10020995140075684,-0.03790944069623947
-1.1413711309432983,0.10005731135606766,-0.03789130225777626
-1.1413371562957764,0.09996399283409119,-0.03786618262529373
-1.1412792205810547,0.09987421333789825,-0.03786349669098854
-1.1412523984909058,0.09977487474679947,-0.03782075643539429
-1.1412248611450195,0.09968690574169159,-0.03779095411300659
-1.1412088871002197,0.09954338520765305,-0.037736356258392334
-1.1411964893341064,0.09941122680902481,-0.03769492357969284
-1.1411813497543335,0.09930623322725296,-0.037659209221601486
-1.1411418914794922,0.0991920530796051,-0.037660885602235794
-1.1410824060440063,0.09908302873373032,-0.03767680004239082
-1.1410325765609741,0.09902363270521164,-0.03771582990884781
-1.1409430503845215,0.09895297884941101,-0.03772513195872307
